_id,commit_id,repo_name,type,issue_title,issue_url,repo_url,commit_url,filePath,category,use,reasons
664f390b7b998c13cdbb26f2,797bf53670027d7152a6d0f65ad6c984e19c1924,javaparser,Extract Method,Further improve correction of whitespace during difference application,https://github.com/javaparser/javaparser/issues/1638,https://github.com/javaparser/javaparser,https://github.com/javaparser/javaparser/commit/797bf53670027d7152a6d0f65ad6c984e19c1924,javaparser-core/src/main/java/com/github/javaparser/printer/lexicalpreservation/Difference.java/319-337,Reliability and Stability Improvement,Maintenance-related,"Extracting the method into a separate groupConsecutiveRemovedElements method enhances the modularity and readability of the code. By breaking down the logic into smaller, well-defined methods, the code becomes easier to understand, test, and maintain."
664f65a77b998c13cdbb78e7,0726bdff7edaace99ebab921f74c822deeba01dc,bisq,Extract Method,ERROR: Deposit transaction ID N/A,https://github.com/bisq-network/bisq/issues/6205,https://github.com/bisq-network/bisq,https://github.com/bisq-network/bisq/commit/0726bdff7edaace99ebab921f74c822deeba01dc,desktop/src/main/java/bisq/desktop/app/BisqApp.java/379-409,Reliability and Stability Improvement,Fix-related,Extracting methods for checking trades (shutDownByUserCheckTrades) and offers (shutDownByUserCheckOffers) improves code modularity and clarity. These refactorings ensure that the shutdown process is more robust and that all necessary checks are performed before proceeding.
6652e5935484ec0c9ccd9263,1f793c1e68df8b4b4c22cbd2468b80eea3b98cd7,Ice_and_Fire,Extract Method,mermex's code has more bugs than their HIVE!,https://github.com/AlexModGuy/Ice_and_Fire/issues/3690,https://github.com/AlexModGuy/Ice_and_Fire,https://github.com/AlexModGuy/Ice_and_Fire/commit/1f793c1e68df8b4b4c22cbd2468b80eea3b98cd7,src/main/java/com/github/alexthe666/iceandfire/entity/ai/MyrmexAIForage.java/165-176,Reliability and Stability Improvement,Fix-related,"the extraction of a method could be part of the bug-fixing process or the implementation of the new AiDebuger, its importance is secondary to the overall goal of fixing issues and improving debugging capabilities."
6652be285484ec0c9ccd7230,0e93a90c0948041a5a44e401914333a315ced336,lisa,Move Class,[BUG] Enforce ordering in string representations of abstract states,https://github.com/lisa-analyzer/lisa/issues/46,https://github.com/lisa-analyzer/lisa,https://github.com/lisa-analyzer/lisa/commit/0e93a90c0948041a5a44e401914333a315ced336,lisa/src/test/java/it/unive/lisa/test/cfg/CFGSimplificationTest.java/110-124,Reliability and Stability Improvement,Test-related,Moving a class to a more appropriate package or module can improve the organization and maintainability of the code.
664f61ec7b998c13cdbb6e91,32a8c042e37782dbb278c82b51095925067e0bcc,pmd,Rename Method,[java] StringToString can not detect the case: getStringMethod().toString(),https://github.com/pmd/pmd/issues/2530,https://github.com/pmd/pmd,https://github.com/pmd/pmd/commit/32a8c042e37782dbb278c82b51095925067e0bcc,pmd-java/src/main/java/net/sourceforge/pmd/lang/java/rule/performance/StringToStringRule.java/299-306,Reliability and Stability Improvement,Fix-related,"his refactoring is primarily about improving the correctness and robustness of the code. While it may have some minor performance implications (e.g., the new implementation might be slightly slower due to additional null checks and type conversions), the main goal is clearly to fix a bug and improve stability rather than to optimize performance."
6652acc74eb27c185fe6beec,3e9e6d43b215e58a2ea926efa012de3327b0d370,stroom,Rename Method,Local Explorer tree cache is not refreshed when a create/delete occurs on another node,https://github.com/gchq/stroom/issues/3228,https://github.com/gchq/stroom,https://github.com/gchq/stroom/commit/3e9e6d43b215e58a2ea926efa012de3327b0d370,stroom-core-shared/src/main/java/stroom/explorer/shared/ExplorerNode.java/221-226,Reliability and Stability Improvement,Maintenance-related,Renaming methods as part of this refactoring enhances code clarity and maintainability.
6651858e4eb27c185fe54de6,4e91361f6f1a23cf874766a74177493f6e5813c2,eo,Rename Method,OptCached doesn't take into account the date of the source,https://github.com/objectionary/eo/issues/2713,https://github.com/objectionary/eo,https://github.com/objectionary/eo/commit/4e91361f6f1a23cf874766a74177493f6e5813c2,eo-maven-plugin/src/test/java/org/eolang/maven/optimization/OptCachedTest.java/47-56,Reliability and Stability Improvement,Test-related,"Renaming methods as part of this refactoring helps improve code clarity and consistency. Clear and descriptive method names make the code easier to understand, navigate, and maintain."
667714643cbfb03cd0957162,ddc2277bbf0b3e40f2948a787403d7b6fd5c2aea,zeebe-kafka-exporter,Rename Variable,Logic Checks Missing in Zeebe/Kafka Exporter Code Flow Causing Kafka Exporter to Fail,https://github.com/camunda-community-hub/zeebe-kafka-exporter/issues/27,https://github.com/camunda-community-hub/zeebe-kafka-exporter,https://github.com/camunda-community-hub/zeebe-kafka-exporter/commit/ddc2277bbf0b3e40f2948a787403d7b6fd5c2aea,exporter/src/main/java/io/zeebe/exporters/kafka/KafkaExporter.java/159-159,Reliability and Stability Improvement,Fix-related,"This refactoring is directly related to fixing and enhancing the system's reliability and fault tolerance.  It ensures that the exporter can recover from errors, retry operations as needed, and maintain its functionality without heavy dependency on Elastic"
664d003ec6ae44388495b835,86dafdd92b200e295494e335d024f99d950af6cb,NewPipe,Rename Variable,Allow resume of download,https://github.com/TeamNewPipe/NewPipe/issues/345,https://github.com/TeamNewPipe/NewPipe,https://github.com/TeamNewPipe/NewPipe/commit/86dafdd92b200e295494e335d024f99d950af6cb,app/src/main/java/org/schabi/newpipe/download/DownloadDialog.java/791-793,Reliability and Stability Improvement,Maintenance-related,The variable renaming from secondaryStream to secondary is part of code cleanup efforts.
6652e7fc5484ec0c9ccd96b0,f1bed8a64e4aa3d0542b0b02318573e7873aacb4,bioformats,Rename Variable,JPEG: IndexOutOfBoundsException ,https://github.com/ome/bioformats/issues/3616,https://github.com/ome/bioformats,https://github.com/ome/bioformats/commit/f1bed8a64e4aa3d0542b0b02318573e7873aacb4,components/formats-bsd/src/loci/formats/services/JPEGTurboServiceImpl.java/457-457,Reliability and Stability Improvement,Maintenance-related,fix for an IndexOutOfBoundsException when parsing the sampling factor in JPEG files. Addressing such exceptions improves the reliability and stability of the software by preventing crashes or erroneous behavior during JPEG processing.
6677285bcd111b750c4cd5ee,09483910f580a9d17f78ba6c72b3dc9c0283064d,re3gistry,Rename Variable,"Installation (from scratch, no migration) gives ""no user found""",https://github.com/ec-jrc/re3gistry/issues/78,https://github.com/ec-jrc/re3gistry,https://github.com/ec-jrc/re3gistry/commit/09483910f580a9d17f78ba6c72b3dc9c0283064d,sources/Re3gistry2/src/main/java/eu/europa/ec/re3gistry2/web/controller/Install.java/187-187,Reliability and Stability Improvement,Maintenance-related,"Renaming the variable from systemInstalledFile to systemInstallingFile improves code readability and clarity, making the code easier to understand and maintain."
6652f5975484ec0c9ccda164,a8fb86a493319beaf55bc918d436a2b6e3add1fb,rdf4j,Rename Variable,Support for merge join and ordered indexes,https://github.com/eclipse-rdf4j/rdf4j/issues/4819,https://github.com/eclipse-rdf4j/rdf4j,https://github.com/eclipse-rdf4j/rdf4j/commit/a8fb86a493319beaf55bc918d436a2b6e3add1fb,core/queryalgebra/evaluation/src/main/java/org/eclipse/rdf4j/query/algebra/evaluation/optimizer/QueryJoinOptimizer.java/281-281,Reliability and Stability Improvement,Maintenance-related,Renaming variables to improve code readability can indirectly support performance optimization efforts by making the code easier to understand and maintain.
664f2e677b998c13cdbb1ab4,658ff7c852c49d3b892cc2895370074cf5893e00,btrace,Rename Variable,java.lang.VerifyError: Bad return type,https://github.com/btraceio/btrace/issues/160,https://github.com/btraceio/btrace,https://github.com/btraceio/btrace/commit/658ff7c852c49d3b892cc2895370074cf5893e00,src/share/classes/com/sun/btrace/runtime/ClassFilter.java/213-213,Reliability and Stability Improvement,Maintenance-related,"Renaming the variable and the utility class from NamedValue to NamedString (and removing generics) addresses a specific type-related error. This refactoring clarifies the class's purpose and ensures type safety, which directly contributes to resolving the VerifyError and improving the application's stability."
664f3c0e7b998c13cdbb2fbb,256b16b269afdb37a0c465e66f5425380db6de4e,AmazeFileManager,Rename Variable,SCP/SFTP with password authentication does not work correctly,https://github.com/TeamAmaze/AmazeFileManager/issues/2843,https://github.com/TeamAmaze/AmazeFileManager,https://github.com/TeamAmaze/AmazeFileManager/commit/256b16b269afdb37a0c465e66f5425380db6de4e,app/src/main/java/com/amaze/filemanager/filesystem/ssh/SshClientUtils.java/243-243,Reliability and Stability Improvement,Maintenance-related,"Renaming a variable as part of this enhancement helps improve code clarity and readability, ensuring that the purpose of the variable is clear and that the code can be easily understood and maintained."
66513e2d4eb27c185fe4cd64,efbfbb7f31a308c63837cffc922726883af66545,siddhi,Add Method Annotation,Throw an exception if transport property is mapped to a non-string attribute,https://github.com/siddhi-io/siddhi/issues/1557,https://github.com/siddhi-io/siddhi,https://github.com/siddhi-io/siddhi/commit/efbfbb7f31a308c63837cffc922726883af66545,modules/siddhi-core/src/main/java/io/siddhi/core/stream/input/source/SourceEventListener.java/33-33,Reliability and Stability Improvement,Maintenance-related,Adding the @Deprecated annotation to the method serves as a clear indicator to developers that this method is outdated and should be replaced with a newer implementation.
6652e7c75484ec0c9ccd94b7,94c6ce5522465ee37160ea6f3126ad7fd371cea9,glassfish,Add Method Annotation,Message catalog key not transformed: using.default.ds,https://github.com/eclipse-ee4j/glassfish/issues/23873,https://github.com/eclipse-ee4j/glassfish,https://github.com/eclipse-ee4j/glassfish/commit/94c6ce5522465ee37160ea6f3126ad7fd371cea9,appserver/orb/orb-connector/src/main/java/org/glassfish/enterprise/iiop/util/S1ASThreadPoolManager.java/229-229,Reliability and Stability Improvement,Maintenance-related,"Adding the @Override annotation improves code clarity and maintainability by explicitly indicating the intention to override a method. This helps prevent potential errors if the method signature in the superclass or interface changes, as the compiler will catch mismatches."
664d2b1cc6ae44388495f143,1fd449cddcdc81c76ecd96df491503f9ad315b37,skywalking,Add Method Annotation,Topology ui Service SLA show error,https://github.com/apache/skywalking/issues/4273,https://github.com/apache/skywalking,https://github.com/apache/skywalking/commit/1fd449cddcdc81c76ecd96df491503f9ad315b37,apm-sniffer/apm-agent-core/src/main/java/org/skywalking/apm/agent/core/context/TracingContext.java/46-46,Reliability and Stability Improvement,Maintenance-related,"Adding comprehensive logic to the inject method, including type checks and setting various attributes on the ContextCarrier, improves code robustness and correctness. The use of the @Override annotation ensures that the method signature matches the method in the superclass, further enhancing code reliability."
664f2ed97b998c13cdbb1b37,97c2259656d638f72a10266c488a2a8bd63ff7cd,vavr,Add Method Annotation,NPE thrown while combining Stream.groupBy with Map.map,https://github.com/vavr-io/vavr/issues/503,https://github.com/vavr-io/vavr,https://github.com/vavr-io/vavr/commit/97c2259656d638f72a10266c488a2a8bd63ff7cd,src/main/java/javaslang/collection/HashSet.java/484-484,Reliability and Stability Improvement,Maintenance-related,"The addition of the @SuppressWarnings annotation is a maintenance-related change. It helps maintain cleaner and more readable code by suppressing specific warnings that are already handled correctly, preventing clutter in the codebase."
664e81fb7b998c13cdba5431,0bdfb7c9f9a8551d4b104466721aedd9faf53395,cryptomator,Add Parameter,Removing the vault from the vault list while it is still being unlocked does not cancel the unlocking process,https://github.com/cryptomator/cryptomator/issues/1478,https://github.com/cryptomator/cryptomator,https://github.com/cryptomator/cryptomator/commit/0bdfb7c9f9a8551d4b104466721aedd9faf53395,main/ui/src/main/java/org/cryptomator/ui/mainwindow/VaultListController.java/58-58,Reliability and Stability Improvement,Maintenance-related,"it represents a significant improvement in the reliability and stability of the vault management system. By enhancing state management, improving keychain integration, and providing more granular control over vault operations, these changes contribute to a more robust and user-friendly system."
667727becd111b750c4cd505,969eebb6e6aaa1179dda872be814d464a9a77a89,extension-springcloud,Move Class,The blackListedServiceInstances in SpringCloudCommandRouter should be reevaluated from time to time,https://github.com/AxonFramework/extension-springcloud/issues/6,https://github.com/AxonFramework/extension-springcloud,https://github.com/AxonFramework/extension-springcloud/commit/969eebb6e6aaa1179dda872be814d464a9a77a89,springcloud/src/main/java/org/axonframework/extensions/springcloud/commandhandling/mode/RestCapabilityDiscoveryMode.java/44-211,Reliability and Stability Improvement,Maintenance-related,Move class as aresult of package renaming
6652be665484ec0c9ccd743f,af5ee37e1056d10a1f8db428f6412de947c10c6c,lisa,Move Class,[BUG] Assigning to a bottom state should not change the state,https://github.com/lisa-analyzer/lisa/issues/86,https://github.com/lisa-analyzer/lisa,https://github.com/lisa-analyzer/lisa/commit/af5ee37e1056d10a1f8db428f6412de947c10c6c,lisa/src/main/java/it/unive/lisa/analysis/nonrelational/inference/BaseInferredValue.java/23-599,Reliability and Stability Improvement,Maintenance-related,"Moving classes to their appropriate packages helps maintain a clean architecture, reducing the chances of bugs and errors. It also aids in isolating and testing specific parts of the code, ensuring that changes or additions to the codebase do not inadvertently introduce new issues."
667715943cbfb03cd0957505,16846d7c19c6fba837466fcd92d26c978f6b1683,preesm,Add Method Annotation,[model] Broadcast/Fork to Fork optimization after flattening is erroneous,https://github.com/preesm/preesm/issues/339,https://github.com/preesm/preesm,https://github.com/preesm/preesm/commit/16846d7c19c6fba837466fcd92d26c978f6b1683,plugins/org.preesm.ui.pisdf/src/org/preesm/ui/pisdf/popup/actions/PiSDFFlatComputePopup.java/55-55,Reliability and Stability Improvement,Maintenance-related,The refactoring involves adding a method annotation and possibly restructuring the logic within the processPiSDF method. This refactoring enhances the maintainability and readability of the code by introducing annotations and possibly improving the method's design.
664cff8ec6ae44388495b752,0d51eefbb9385883d2ebd3739fad38e72db26866,NewPipe,Add Parameter,Better handling of ExoPlayer/unrecoverable player errors,https://github.com/TeamNewPipe/NewPipe/issues/7008,https://github.com/TeamNewPipe/NewPipe,https://github.com/TeamNewPipe/NewPipe/commit/0d51eefbb9385883d2ebd3739fad38e72db26866,app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailPlayerCrasher.java/88-88,Reliability and Stability Improvement,Maintenance-related,"Adding the Context parameter to the getThemeWrapperContext method improves the method's flexibility by allowing it to accept any context, not just the one associated with the current instance."
6652d8635484ec0c9ccd866b,a6fbe96f73a2afccdb54e4b6861e1a843c7307b5,vassal,Add Parameter,Editor search Advanced option filters are still in effect when Advanced is unchecked,https://github.com/vassalengine/vassal/issues/12800,https://github.com/vassalengine/vassal,https://github.com/vassalengine/vassal/commit/a6fbe96f73a2afccdb54e4b6861e1a843c7307b5,vassal-app/src/main/java/VASSAL/configure/ConfigureTree.java/2570-2570,Reliability and Stability Improvement,Maintenance-related,Adding the Pattern regexP parameter to the showConfigurableHitList method makes the method more flexible and allows for more consistent parameter passing. T
6652d7fe5484ec0c9ccd8549,25020b956a5d58e02f8a1426d915b1cf2e63a91f,Android-nRF-Mesh-Library,Change Parameter Type,Nodes have all the same unicastaddress,https://github.com/NordicSemiconductor/Android-nRF-Mesh-Library/issues/320,https://github.com/NordicSemiconductor/Android-nRF-Mesh-Library,https://github.com/NordicSemiconductor/Android-nRF-Mesh-Library/commit/25020b956a5d58e02f8a1426d915b1cf2e63a91f,app/src/main/java/no/nordicsemi/android/nrfmesh/node/adapter/NodeAdapter.java/53-53,Reliability and Stability Improvement,Maintenance-related,"this change doesn't directly target performance optimization, it's worth noting that such maintenance activities are crucial for the long-term health of a codebase. Clean, well-organized code is often easier to optimize and maintain in the future."
6677157f3cbfb03cd09574d5,f8da995d5d651d2cf4c7b937715274d3267405c7,preesm,Add Method Annotation,[model] Broadcast/Fork to Fork optimization after flattening is erroneous,https://github.com/preesm/preesm/issues/339,https://github.com/preesm/preesm,https://github.com/preesm/preesm/commit/f8da995d5d651d2cf4c7b937715274d3267405c7,plugins/org.preesm.algorithm/src/org/preesm/algorithm/schedule/fpga/FifoEvaluatorAsArray.java/24-24,Scalability Improvement,Fix-related,"Adding the @Override annotation helps ensure that the method is correctly implemented, potentially leading to better-managed resources and more predictable behavior in large-scale systems."
6652bbd25484ec0c9ccd6c6b,c9ac4c3812ca0827e6104c11b1c87ad470a1a9c7,SukakuExplainer,Add Parameter,Move cell values and potentials to grid,https://github.com/SudokuMonster/SukakuExplainer/issues/26,https://github.com/SudokuMonster/SukakuExplainer,https://github.com/SudokuMonster/SukakuExplainer/commit/c9ac4c3812ca0827e6104c11b1c87ad470a1a9c7,diuf/sudoku/generator/Generator.java/34-34,Scalability Improvement,Fix-related,"Adding parameters to methods can improve the configurability and flexibility of the code, allowing it to handle a wider range of scenarios and data sizes more effectively. This refactoring helps in scaling the operations by providing more options for customization and optimization."
66773f45cd111b750c4cf2da,b3ad3b2ee8b4218d319ece0af43af19fdee29a52,Biomancy,Change Attribute Type,Energy problem in chewer/digester cycle.,https://github.com/Elenterius/Biomancy/issues/8,https://github.com/Elenterius/Biomancy,https://github.com/Elenterius/Biomancy/commit/b3ad3b2ee8b4218d319ece0af43af19fdee29a52,src/main/java/com/github/elenterius/biomancy/inventory/DigesterContainer.java/20-20,Scalability Improvement,Fix-related,The refactoring involves changing the attribute type and making all bio-machines capable of using fluid biofuel. The introduction of SimpleInventory for handling empty buckets as part of this refactoring supports better scalability by managing resources more efficiently.
6652b06f4eb27c185fe6c749,084fff247274cc533e1231048620b398eb5847a6,cucumber-eclipse,Change Attribute Type,"Allow multiple packages in the option ""Only match steps from specific package and sub-packages""",https://github.com/cucumber/cucumber-eclipse/issues/302,https://github.com/cucumber/cucumber-eclipse,https://github.com/cucumber/cucumber-eclipse/commit/084fff247274cc533e1231048620b398eb5847a6,cucumber.eclipse.steps.jdt/src/main/java/cucumber/eclipse/steps/jdt/StepDefinitions.java/67-67,Scalability Improvement,Fix-related,"Changing the attribute type from StepDefinitionsStorage to StepDefinitionsRepository and using a singleton instance (StepDefinitionsRepository.INSTANCE) can enhance the scalability of the application. This change centralizes the management of step definitions, potentially reducing redundant instances and improving resource utilization as the application scales."
6652f4785484ec0c9ccd9e67,16b10b8f7dba04f0ef7d69ab1679d1b987c6681b,rdf4j,Change Parameter Type,Implement alternative embedded persistent backend,https://github.com/eclipse-rdf4j/rdf4j/issues/3416,https://github.com/eclipse-rdf4j/rdf4j,https://github.com/eclipse-rdf4j/rdf4j/commit/16b10b8f7dba04f0ef7d69ab1679d1b987c6681b,core/sail/lmdb/src/main/java/org/eclipse/rdf4j/sail/lmdb/model/LmdbLiteral.java/71-71,Scalability Improvement,Fix-related,"This refactoring directly impacts performance by optimizing how IDs are stored and managed, aiming to handle larger values more efficiently, fundamentally improving the system's capacity to handle growth, which is a key aspect of performance for large-scale or long-running systems."
66772a82cd111b750c4cdc5f,c285e1051406c83e34b80ce8a40f9c159e3fb10c,txtUML,Change Parameter Type,Separate model execution,https://github.com/ELTE-Soft/txtUML/issues/255,https://github.com/ELTE-Soft/txtUML,https://github.com/ELTE-Soft/txtUML/commit/c285e1051406c83e34b80ce8a40f9c159e3fb10c,dev/plugins/hu.elte.txtuml.api.model.execution/src/hu/elte/txtuml/api/model/execution/TraceListener.java/16-16,Scalability Improvement,Fix-related,"Changing the parameter type to a more specific or appropriate type, as part of the broader refactoring effort, helps in improving the clarity and functionality of the code. By refining how signals are processed and improving the connection to the execution engine, the system becomes more efficient and capable of handling larger and more complex models."
667727f1cd111b750c4cd57e,178751bdb69c34ada5d2e5f9187abc3b3894c17b,extension-springcloud,Change Variable Type,The blackListedServiceInstances in SpringCloudCommandRouter should be reevaluated from time to time,https://github.com/AxonFramework/extension-springcloud/issues/6,https://github.com/AxonFramework/extension-springcloud,https://github.com/AxonFramework/extension-springcloud/commit/178751bdb69c34ada5d2e5f9187abc3b3894c17b,springcloud/src/test/java/org/axonframework/extensions/springcloud/commandhandling/mode/RestCapabilityDiscoveryModeTest.java/66-66,Scalability Improvement,Fix-related,"Changing the variable type from MemberCapabilities to SerializedMemberCapabilities suggests an optimization for the serialization process. This adjustment aims to improve how member capabilities are transmitted over the network, which can enhance the scalability of the system by ensuring more efficient data handling and transmission"
6653162c5484ec0c9ccdca1d,e6d20fab682b85a5f4a320566452b54777daf790,BetonQuest,Change Variable Type,Use of items as icon from another package for Compass (Backpack),https://github.com/BetonQuest/BetonQuest/issues/1192,https://github.com/BetonQuest/BetonQuest,https://github.com/BetonQuest/BetonQuest/commit/e6d20fab682b85a5f4a320566452b54777daf790,src/main/java/org/betonquest/betonquest/Backpack.java/494-494,Scalability Improvement,Fix-related,"Changing the variable type from String to Pair<QuestPackage, String> enhances the ability to manage items from multiple packages. This refactoring allows the system to scale more effectively by accommodating items from different sources, improving the versatility and adaptability of the compass functionality."
66772303cd111b750c4cccae,fae65f8893a489118b6106a749054fb2c439fa86,MagmaCore,Change Variable Type,Bulk Deletes and Creates in `MagmaCoreRemoteSparqlDatabase`,https://github.com/gchq/MagmaCore/issues/37,https://github.com/gchq/MagmaCore,https://github.com/gchq/MagmaCore/commit/fae65f8893a489118b6106a749054fb2c439fa86,src/main/java/uk/gov/gchq/magmacore/demo/SystemFunctions.java/88-89,Scalability Improvement,Fix-related,"The change from a specific type (KindOfAssociation) to var is an example of improving code flexibility and maintainability, which indirectly impacts scalability. By using var, the code can more easily adapt to changes in the underlying type without requiring updates to all variable declarations. "
6652f5785484ec0c9ccda13c,354eef2a9957bac28662c61c2a9cbe1bc873ecb5,rdf4j,Add Method Annotation,Clean up test suite to reduce build time,https://github.com/eclipse-rdf4j/rdf4j/issues/2925,https://github.com/eclipse-rdf4j/rdf4j,https://github.com/eclipse-rdf4j/rdf4j/commit/354eef2a9957bac28662c61c2a9cbe1bc873ecb5,core/sail/shacl/src/test/java/org/eclipse/rdf4j/sail/shacl/MultithreadedNativeStoreIT.java/28-28,Startup Time Reduction,Test-related,"this change is part of a larger effort to optimize the test suite and reduce build times. While the specific code change is small, it's part of a significant Test-related refactoring that aims to improve development efficiency."
665193d84eb27c185fe55eb4,219beedec339e204952906a88e608c25f832a372,dataverse,Add Method Annotation,New filter-based design for the API authentication mechanisms,https://github.com/IQSS/dataverse/issues/9293,https://github.com/IQSS/dataverse,https://github.com/IQSS/dataverse/commit/219beedec339e204952906a88e608c25f832a372,src/main/java/edu/harvard/iq/dataverse/api/Datasets.java/3095-3095,Unrelated to Performance Improvement,Maintenance-related,The refactoring involves adding a method annotation @AuthRequired and changing the method for obtaining the authenticated user. This refactoring enhances code maintainability and security by introducing a more structured approach to handle authenticated users.
6651400a4eb27c185fe4cf5a,8642def77ef30f49359a9ce19ff8238c7983438e,sdrtrunk,Add Method Annotation,Update Tuners to use CIC Channelizer to address poor P25 Decode Performance,https://github.com/DSheirer/sdrtrunk/issues/401,https://github.com/DSheirer/sdrtrunk,https://github.com/DSheirer/sdrtrunk/commit/8642def77ef30f49359a9ce19ff8238c7983438e,src/main/java/io/github/dsheirer/source/tuner/channel/CICTunerChannelSource.java/109-109,Unrelated to Performance Improvement,Maintenance-related,"These changes are primarily about improving the code structure, readability, and removing unnecessary or outdated functionality. While they don't directly optimize performance, they contribute to better maintainability of the codebase."
6652e7cc5484ec0c9ccd94eb,ce6321ac045b35cb135c8325cb7e6af7f92f624e,glassfish,Add Method Annotation,Message catalog key not transformed: using.default.ds,https://github.com/eclipse-ee4j/glassfish/issues/23873,https://github.com/eclipse-ee4j/glassfish,https://github.com/eclipse-ee4j/glassfish/commit/ce6321ac045b35cb135c8325cb7e6af7f92f624e,appserver/connectors/connectors-runtime/src/main/java/com/sun/enterprise/resource/pool/PoolManagerImpl.java/656-656,Unrelated to Performance Improvement,Maintenance-related,Adding the @Override annotation enhances code maintainability and readability by clearly indicating that the method overrides a method in its superclass.
664f04757b998c13cdbae2f8,d94bdf456e8a00cd1b836ba515f5ea44c9bfc561,graphql-java,Add Method Annotation,Deprecation of Apollo Cache Control Specification,https://github.com/graphql-java/graphql-java/issues/2759,https://github.com/graphql-java/graphql-java,https://github.com/graphql-java/graphql-java/commit/d94bdf456e8a00cd1b836ba515f5ea44c9bfc561,src/main/java/graphql/execution/ExecutionContext.java/166-166,Unrelated to Performance Improvement,Maintenance-related,"Adding the @Deprecated annotation indicates that the method is outdated and should not be used in future development. It enhances code maintainability by guiding developers towards newer, preferred methods."
6651a87e4eb27c185fe57021,8f006e5e633d21fb29ea4552701ab3771b17c09a,IPED,Add Method Annotation,Refactor module configuration,https://github.com/sepinf-inc/IPED/issues/538,https://github.com/sepinf-inc/IPED,https://github.com/sepinf-inc/IPED/commit/8f006e5e633d21fb29ea4552701ab3771b17c09a,iped-engine/src/main/java/dpf/sp/gpinf/indexer/config/IPEDConfig.java/57-57,Unrelated to Performance Improvement,Maintenance-related,"he refactoring involves adding the @Override annotation to the processConfig method. This change is focused on code clarity and correctness, ensuring that the method correctly overrides a method in its superclass. It does not directly impact performance metrics such as execution time, memory usage, or other performance aspects."
664d2b30c6ae44388495f15c,5203081561e891509975ca9c01d42a66e3b78e92,skywalking,Add Method Annotation,Topology ui Service SLA show error,https://github.com/apache/skywalking/issues/4273,https://github.com/apache/skywalking,https://github.com/apache/skywalking/commit/5203081561e891509975ca9c01d42a66e3b78e92,apm-sniffer/apm-agent/src/main/java/org/skywalking/apm/agent/SkyWalkingAgent.java/56-56,Unrelated to Performance Improvement,Maintenance-related,"The commit message and code changes are focused on adding an annotation to a method, which typically pertains to improving code clarity, enforcing certain behaviors, or integrating with frameworks. This does not directly relate to any performance optimization categories."
667727dacd111b750c4cd543,c175c735ebced7f583507355991a6f525c7f5777,extension-springcloud,Add Method Annotation,The blackListedServiceInstances in SpringCloudCommandRouter should be reevaluated from time to time,https://github.com/AxonFramework/extension-springcloud/issues/6,https://github.com/AxonFramework/extension-springcloud,https://github.com/AxonFramework/extension-springcloud/commit/c175c735ebced7f583507355991a6f525c7f5777,springcloud/src/main/java/org/axonframework/extensions/springcloud/commandhandling/SpringCloudHttpBackupCommandRouter.java/88-88,Unrelated to Performance Improvement,Maintenance-related,code changes focus on deprecating a class and modifying its methods to ensure backward compatibility while indicating its deprecated status.
6651a8a74eb27c185fe57186,b01a7c29249bba2fdf543b80f502cc06ba5de089,IPED,Add Method Annotation,Refactor module configuration,https://github.com/sepinf-inc/IPED/issues/538,https://github.com/sepinf-inc/IPED,https://github.com/sepinf-inc/IPED/commit/b01a7c29249bba2fdf543b80f502cc06ba5de089,iped-engine/src/main/java/dpf/sp/gpinf/indexer/config/DocThumbTaskConfig.java/30-30,Unrelated to Performance Improvement,Maintenance-related,"changes are primarily maintenance-related, aimed at improving code organization, consistency, and clarity. The addition of the @Override annotation and the broader changes described in the commit message are part of a refactoring effort to enhance the overall structure and maintainability of the module configuration system."
6652e7f15484ec0c9ccd966c,2f8eae0aa5463c8c42796f32e370ce9f0ca1c555,RxStore,Add Method Annotation,Android + Kotlin build error: Multiple dex files define Lorg/jetbrains/annotations/NotNull,https://github.com/Gridstone/RxStore/issues/28,https://github.com/Gridstone/RxStore,https://github.com/Gridstone/RxStore/commit/2f8eae0aa5463c8c42796f32e370ce9f0ca1c555,rxstore/src/main/java/au/com/gridstone/rxstore/RealListStore.java/216-216,Unrelated to Performance Improvement,Maintenance-related,Adding the @Override and @NonNull annotations to the remove method ensures that the method correctly overrides a superclass or interface method and that the parameter is non-null.
6652f3435484ec0c9ccd9b31,245d8082ad9ad29e2e80e6fe1883895ca3031539,osmeditor4android,Add Method Annotation,Allow draging of way nodes when way is selected,https://github.com/MarcusWolschon/osmeditor4android/issues/1665,https://github.com/MarcusWolschon/osmeditor4android,https://github.com/MarcusWolschon/osmeditor4android/commit/245d8082ad9ad29e2e80e6fe1883895ca3031539,src/main/java/de/blau/android/Logic.java/1123-1123,Unrelated to Performance Improvement,Maintenance-related,"Adding the @NonNull annotation to the getClickedNodes method ensures that the method's return value is non-null, which helps prevent potential null pointer exceptions and clarifies the method's contract."
